-122.670552\t45.628283\t
-122.600698\t45.64343\t9
-122.60066\t45.64396\t11
-122.600643\t45.64435\t8
-122.585055\t45.655992\t
-122.584282\t45.656337\t
-122.584072\t45.656347\t3
-122.583992\t45.656303\t1
-122.583972\t45.65628\t0
-122.583957\t45.65625\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.670548\t45.626345\t
-122.670582\t45.626603\t5
-122.67058\t45.626928\t7
-122.670567\t45.627122\t4
-122.67057\t45.627333\t4
-122.670572\t45.62765\t7
-122.67056\t45.627985\t7
-122.670528\t45.628302\t7
-122.670508\t45.62854\t5
-122.682065\t45.512378\t
-122.682065\t45.512378\t0
-122.682163\t45.512423\t0
-122.682188\t45.51261\t4
-122.682002\t45.512908\t7
-122.681818\t45.51323\t7
-122.681633\t45.513558\t7
-122.681417\t45.513887\t8
-122.681255\t45.514165\t6
-122.583963\t45.65623\t
-122.583993\t45.656132\t2
-122.584185\t45.656065\t3
-122.584522\t45.656008\t5
-122.584943\t45.655942\t6
-122.585332\t45.655868\t6
-122.585635\t45.655813\t4
-122.585788\t45.65588\t2
-122.585847\t45.656027\t3
-122.58588\t45.656188\t3
-122.585888\t45.65632\t2
-122.5859\t45.656415\t1
-122.585872\t45.65646\t1
-122.58574\t45.656473\t2
-122.585678\t45.65639\t1
-122.585675\t45.656295\t2
-122.585683\t45.6562\t2
-122.585708\t45.656128\t1
-122.585728\t45.656043\t2
-122.585697\t45.655958\t1
-122.58567\t45.655915\t0
-122.585667\t45.655912\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.585665\t45.65591\t0
-122.670517\t45.628275\t
-122.670502\t45.628537\t5
-122.670515\t45.62873\t0
-122.670532\t45.62907\t7
-122.670523\t45.629435\t8
-122.67051\t45.62977\t7
-122.670502\t45.630107\t7
-122.670417\t45.630352\t5
-122.670393\t45.630498\t2
-122.670568\t45.628273\t
-122.67057\t45.628578\t8
-122.670562\t45.628682\t1
-122.670552\t45.628925\t5
-122.670548\t45.629293\t8
-122.670543\t45.629612\t8
-122.670538\t45.62992\t6
-122.670527\t45.63021\t5
-122.670453\t45.6304\t5
-122.67043\t45.63053\t2
-122.585395\t45.65587\t5
-122.585673\t45.655833\t4
-122.585793\t45.655953\t4
-122.585802\t45.656013\t1
-122.58583\t45.656147\t3
-122.585867\t45.656387\t5
-122.585878\t45.656567\t3
-122.586045\t45.656625\t2
-122.586123\t45.65651\t2
-122.58603\t45.65637\t3
-122.58599\t45.656263\t2
-122.58599\t45.656255\t0
-122.586732\t45.655763\t
-122.587295\t45.655958\t9
-122.587457\t45.65607\t3
-122.64908\t45.638553\t11
-122.682128\t45.51039\t
-122.6823\t45.510092\t7
-122.682475\t45.509762\t7
-122.682637\t45.509448\t7
-122.6828\t45.509152\t7
-122.682925\t45.508908\t5
-122.683038\t45.508657\t5
-122.683132\t45.50841\t5
-122.6485\t45.638478\t8
-122.648197\t45.638448\t4
-122.650608\t45.638673\t
-122.585983\t45.655748\t
-122.649823\t45.638615\t12
-122.586695\t45.65576\t11
-122.587327\t45.65598\t10
-122.587555\t45.65616\t0
-122.587873\t45.656195\t5
-122.588312\t45.65604\t7
-122.655712\t45.637908\t
-122.655733\t45.637783\t3
-122.655435\t45.637648\t5
-122.654988\t45.637523\t7
-122.654605\t45.637415\t6
-122.654442\t45.637377\t2
-122.65424\t45.637497\t4
-122.654077\t45.6378\t7
-122.654025\t45.638122\t7
-122.654173\t45.638432\t7
-122.65438\t45.638613\t4
-122.654533\t45.638702\t3
-122.65451\t45.638927\t5
-122.65442\t45.63905\t2
-122.682142\t45.510532\t
-122.682513\t45.509752\t
-122.682657\t45.509427\t7
-122.682837\t45.509095\t7
-122.682937\t45.508912\t3
-122.68294\t45.508898\t0
-122.68294\t45.508898\t0
-122.68294\t45.508898\t0
-122.682973\t45.508805\t3
-122.683067\t45.508533\t6
-122.68314\t45.50838\t3
-122.586235\t45.65573\t
-122.58673\t45.655775\t7
-122.587093\t45.655872\t5
-122.587378\t45.656013\t1
-122.587593\t45.656178\t5
-122.587938\t45.656178\t5
-122.588238\t45.656067\t4
-122.58547\t45.65584\t
-122.58595\t45.655742\t8
-122.586507\t45.65573\t8
-122.587062\t45.655857\t8
-122.58738\t45.656022\t5
-122.587493\t45.656113\t2
-122.67054\t45.628277\t
-122.670522\t45.628518\t5
-122.670528\t45.628598\t0
-122.67055\t45.628752\t3
-122.670553\t45.629065\t6
-122.67055\t45.629403\t7
-122.670543\t45.62975\t7
-122.67054\t45.630095\t7
-122.670467\t45.630285\t4
-122.670437\t45.630443\t3
-122.67054\t45.62829\t
-122.67052\t45.628523\t4
-122.670537\t45.628583\t0
-122.670537\t45.628583\t0
-122.670537\t45.628583\t1
-122.670545\t45.628648\t1
-122.670545\t45.628933\t6
-122.670537\t45.629327\t8
-122.670527\t45.629712\t8
-122.670525\t45.630087\t8
-122.670515\t45.630453\t8
-122.670513\t45.630815\t
-122.670513\t45.631183\t8
-122.670507\t45.63153\t7
-122.670505\t45.631672\t2
-122.670505\t45.631672\t0
-122.670505\t45.631672\t1
-122.670505\t45.631763\t3
-122.670295\t45.631897\t4
-122.669898\t45.63189\t6
-122.66966\t45.631883\t3
-122.58767\t45.65618\t
-122.588105\t45.656095\t7
-122.588408\t45.656\t4
-122.670568\t45.628497\t
-122.670572\t45.628595\t2
-122.670572\t45.628595\t0
-122.670572\t45.628595\t0
-122.670548\t45.628643\t1
-122.670537\t45.62885\t1
-122.670572\t45.62928\t9
-122.670562\t45.629738\t10
-122.67056\t45.630102\t7
-122.670473\t45.63035\t5
-122.670447\t45.630498\t2
-122.670448\t45.630507\t0
-122.67051\t45.630728\t
-122.67052\t45.631168\t9
-122.670517\t45.63153\t7
-122.670515\t45.631693\t2
-122.6705\t45.631788\t2
-122.670227\t45.631907\t5
-122.669802\t45.631898\t6
-122.670558\t45.628237\t
-122.67054\t45.628452\t4
-122.670548\t45.62858\t0
-122.67055\t45.628635\t1
-122.670557\t45.62889\t6
-122.670557\t45.629213\t7
-122.670553\t45.629513\t6
-122.670543\t45.629818\t6
-122.587052\t45.655887\t
-122.584025\t45.656175\t
-122.584235\t45.656062\t4
-122.58482\t45.655967\t9
-122.585398\t45.655862\t8
-122.58559\t45.655865\t3
-122.585628\t45.655942\t1
-122.585627\t45.656072\t2
-122.586283\t45.655715\t
-122.586962\t45.65582\t10
-122.58742\t45.656043\t8
-122.58756\t45.656155\t1
-122.587863\t45.656195\t5
-122.588252\t45.656048\t6
-122.588465\t45.655987\t3
-122.670542\t45.630098\t5
-122.67048\t45.630262\t3
-122.670443\t45.63038\t2
-122.670437\t45.630473\t1
-122.682333\t45.510177\t8
-122.682523\t45.509827\t7
-122.682595\t45.509675\t3
-122.68271\t45.509458\t5
-122.682838\t45.509162\t7
-122.682945\t45.508912\t5
-122.682953\t45.50889\t0
-122.682953\t45.50889\t0
-122.682953\t45.50889\t0
-122.682953\t45.508885\t1
-122.683028\t45.508698\t4
-122.683125\t45.50845\t5
-122.58741\t45.656055\t
-122.670555\t45.628167\t
-122.670528\t45.628395\t5
-122.67052\t45.628517\t2
-122.67052\t45.628522\t0
-122.670523\t45.628577\t0
-122.670528\t45.628672\t2
-122.670535\t45.628967\t6
-122.670527\t45.629283\t7
-122.670513\t45.629625\t7
-122.670517\t45.62996\t7
-122.670512\t45.630185\t4
-122.670428\t45.630327\t3
-122.670412\t45.630433\t2
-122.587707\t45.656227\t6
-122.588027\t45.656135\t4
-122.587437\t45.656102\t7
-122.585233\t45.655948\t
-122.585517\t45.655847\t5
-122.58613\t45.655738\t10
-122.586847\t45.65581\t11
-122.587305\t45.655968\t7
